id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction
94857,1,1,34,1,2,189,1,4,4,4,1,1,1,1,2,3,3,3,3,1,0,0,0
129836,2,1,49,2,2,337,4,5,4,3,5,4,4,5,5,4,5,5,5,4,0,0,0
95267,1,1,55,2,2,192,2,5,2,1,5,2,4,5,3,2,4,4,5,5,95,9,0
123729,2,1,59,2,3,214,3,3,3,3,1,4,2,4,4,3,4,5,4,2,0,0,0
14490,1,1,63,2,2,495,3,4,3,3,4,3,3,4,3,4,4,4,4,4,0,3,0
32405,2,1,52,1,2,102,5,5,5,5,1,4,2,5,5,5,5,3,5,5,0,0,1
113682,2,1,40,2,2,223,3,4,0,2,4,0,3,4,3,2,5,3,5,4,0,0,0
128695,1,0,24,1,1,1235,5,0,5,4,5,5,4,5,4,2,5,5,5,5,0,0,1
28610,1,1,33,1,1,2466,3,3,3,3,4,4,4,3,2,4,5,4,2,4,163,1.8,1
109782,1,1,24,2,1,1092,2,2,2,4,2,2,2,2,4,5,4,4,3,2,0,0,0
61279,1,1,36,2,2,862,3,5,3,1,2,3,2,2,3,4,5,4,4,2,1,2,0
13512,2,1,43,1,2,106,4,4,4,4,4,5,2,4,4,4,4,2,4,5,0,0,1
1533,2,1,46,1,1,2016,4,1,1,1,3,4,4,4,4,4,4,3,4,2,0,0,0
15857,2,1,23,1,1,1936,0,0,0,3,5,3,3,5,5,1,4,3,5,5,0,0,1
4508,2,1,27,2,2,551,3,4,3,3,2,3,2,2,1,5,4,1,4,2,0,0,0
47856,2,1,53,1,1,838,1,1,1,1,3,3,4,4,4,4,4,3,4,1,0,0,1
62494,2,1,22,1,1,1846,4,5,4,4,3,4,3,3,5,5,5,4,5,3,0,0,1
91962,1,1,16,2,2,2586,3,2,3,3,5,3,5,5,3,3,2,1,2,5,0,0,0
108169,2,1,50,2,2,1166,4,1,5,2,2,2,3,4,4,5,4,2,4,1,5,0,0
25823,2,1,22,1,3,1747,4,5,5,5,4,4,5,4,5,3,1,4,1,4,4,7,1
49488,1,0,39,1,2,156,2,5,2,1,5,2,5,5,3,1,1,3,1,5,0,0,0
93326,1,1,56,1,1,1653,2,2,4,2,3,5,4,5,5,5,5,5,5,3,11,3,1
36484,1,0,35,1,1,1121,4,4,4,4,5,4,5,5,3,5,3,2,3,5,10,1,0
13640,2,1,24,1,1,2662,2,2,2,2,2,2,2,3,1,3,3,2,4,2,151,1.1,0
11021,2,0,24,1,2,163,5,0,5,1,3,5,2,3,1,2,5,5,2,3,0,0,1
110994,2,1,47,1,1,3777,5,5,5,5,4,5,5,4,4,4,5,4,4,4,0,0,1
75850,2,1,19,2,2,1440,4,4,4,2,2,4,2,2,4,3,3,3,4,2,0,1,1
44892,1,0,66,1,2,536,1,4,1,4,1,1,1,1,4,3,5,5,3,1,0,0,0
105283,1,1,41,1,1,738,2,2,2,2,5,5,4,3,3,2,3,4,3,3,9,1,1
109818,2,1,51,1,1,1011,5,2,5,5,5,4,5,4,4,4,4,3,4,5,8,3,1
90564,1,0,22,1,2,404,2,4,2,4,5,2,5,5,4,2,5,3,5,5,0,0,0
24852,1,1,71,1,3,991,2,1,1,1,1,2,1,1,2,3,4,4,3,1,3,0,0
96282,2,1,65,2,2,687,1,4,1,3,2,5,5,1,1,1,1,3,1,4,0,0,0
40436,1,1,34,1,1,2156,4,4,4,4,4,4,5,4,4,4,4,4,4,3,0,0,1
24331,2,1,27,2,3,1083,2,4,2,2,2,2,2,2,3,5,5,5,4,2,22,2,0
90657,1,1,39,1,1,2510,0,0,0,1,3,4,4,4,4,4,4,3,4,5,0,0,1
46172,2,1,25,2,2,604,3,5,3,2,2,3,1,2,5,3,4,5,4,2,97,1.4,0
16683,1,1,38,1,3,488,3,4,4,4,3,4,3,3,5,5,4,5,1,3,4,1,1
6138,1,1,56,1,1,3342,3,3,3,3,2,4,5,5,5,5,5,3,5,3,0,0,1
121476,1,1,48,2,2,331,3,4,3,1,1,3,1,1,5,5,1,4,2,1,0,0,0
118414,1,1,35,1,1,2422,5,5,5,5,2,5,4,5,5,5,5,5,5,5,29,2,1
102549,2,1,23,2,2,386,4,4,2,2,5,2,5,5,4,4,4,5,5,5,0,1,0
116552,1,1,34,2,2,337,3,4,5,3,3,5,3,3,1,2,4,1,4,3,10,2,0
129670,2,0,23,1,2,447,3,0,3,3,4,3,4,4,3,5,5,3,4,4,57,6,0
72800,2,1,14,2,2,1045,3,1,3,3,5,3,5,5,3,3,3,4,3,5,5,0,0
35542,2,1,15,2,2,1053,1,4,1,4,5,1,1,5,3,3,3,3,4,5,11,1,0
76506,1,1,31,1,1,2008,2,4,2,4,2,2,2,2,1,1,3,2,3,2,0,0,0
72628,1,1,64,2,2,1121,4,4,4,3,1,4,2,1,5,5,4,3,4,1,0,0,0
69188,2,1,65,2,2,187,3,2,3,2,5,3,3,5,5,3,5,4,5,1,3,0,0
26324,1,1,69,2,2,892,2,5,2,2,1,2,1,1,4,2,5,4,5,1,0,1,0
124605,1,1,32,1,1,1671,2,4,4,4,2,2,2,2,1,1,3,3,3,2,16,2,0
65582,2,1,46,1,1,3796,2,3,3,3,4,1,1,2,2,3,2,1,2,4,0,4,0
33441,2,1,57,2,2,2355,4,4,4,1,4,3,2,4,4,3,5,2,4,2,0,1,0
81629,2,0,21,1,2,1142,1,1,1,3,1,1,1,1,4,4,4,2,4,1,16,5,0
42037,1,1,32,1,1,116,1,2,2,2,2,2,1,2,2,4,3,1,4,2,0,0,0
438,2,1,63,2,1,282,3,4,4,2,5,5,3,1,1,4,1,5,1,1,0,0,0
75313,1,0,34,1,1,2504,3,3,3,1,3,3,3,3,2,5,5,3,3,3,0,0,0
90546,2,0,23,1,2,545,5,0,5,3,1,5,1,1,5,2,5,5,5,1,0,0,1
3470,1,1,17,2,3,296,3,5,3,5,2,3,2,2,4,2,5,4,4,2,0,0,0
20332,2,1,54,1,2,265,4,4,4,4,4,5,2,4,4,4,4,5,4,1,0,0,1
88376,2,1,30,1,1,366,1,2,4,4,1,1,1,1,1,1,3,2,4,1,0,0,0
86642,1,1,46,1,2,346,4,2,2,2,4,4,4,4,2,1,2,1,1,4,7,1,1
52986,1,1,55,1,1,3402,1,1,1,1,5,3,5,3,3,3,3,5,3,1,7,9,1
31106,1,1,52,1,2,483,4,4,4,4,4,4,4,4,5,4,2,3,4,4,36,3,1
78617,1,0,49,1,1,1426,3,3,3,3,1,3,1,1,5,5,5,5,5,1,0,4,0
73495,1,1,56,2,2,1005,2,4,2,2,5,2,5,5,3,4,5,5,5,5,10,7,0
73527,1,0,51,1,2,594,4,1,4,4,5,4,5,5,1,3,3,3,3,5,0,2,0
32428,1,0,33,1,2,201,2,1,2,3,1,2,1,1,4,5,4,2,4,1,4,8,0
26896,2,1,58,1,1,1874,2,2,2,2,5,5,5,5,5,5,5,5,5,5,4,0,1
4006,1,0,58,1,1,425,4,4,4,5,2,4,2,2,3,5,4,4,4,2,0,1,1
17564,2,1,29,1,1,1034,2,2,2,2,4,4,4,4,5,5,2,4,1,4,0,0,1
29243,1,0,21,1,2,569,0,4,0,4,2,0,2,2,5,4,2,3,4,2,1,1,1
64829,1,1,40,1,1,247,0,0,0,4,2,4,4,4,4,1,1,5,4,3,0,0,1
27489,2,1,53,1,2,671,1,5,5,5,4,4,3,1,1,1,1,3,1,2,0,4,0
9955,1,1,22,1,1,1690,1,1,1,1,1,1,1,1,4,3,2,1,3,1,6,0,0
46170,2,1,33,2,2,516,1,4,2,3,2,2,2,2,1,1,4,2,4,2,24,2,0
104102,1,0,39,1,2,297,3,0,4,3,4,4,4,4,2,1,4,4,4,4,0,0,0
83123,2,1,28,2,2,1145,1,5,1,2,4,1,4,4,3,5,3,4,5,4,0,0,0
129040,1,0,41,1,1,709,4,5,5,5,4,3,3,5,5,5,4,3,3,3,302,3.2,1
120885,2,1,49,1,1,920,2,2,2,2,4,4,4,5,5,5,5,5,5,4,0,0,1
110840,2,1,58,2,3,990,3,5,2,3,3,4,5,1,1,2,1,5,1,3,0,0,0
2063,2,1,44,1,1,2610,1,2,2,2,5,4,3,1,1,2,1,2,1,1,0,4,0
7485,1,1,52,1,1,925,5,5,5,5,3,4,4,5,5,5,5,4,5,3,0,0,1
107120,2,0,23,1,2,842,1,1,1,1,1,1,5,1,5,5,4,4,5,1,0,0,0
79702,1,1,29,2,2,853,2,4,2,3,3,2,3,3,3,4,4,4,4,3,0,0,0
92947,2,1,12,2,2,151,3,5,0,1,1,0,1,1,4,5,4,5,5,1,0,7,0
106692,2,0,24,1,1,516,4,0,4,5,1,4,1,1,5,4,4,4,5,1,28,3,1
69218,1,1,55,1,1,1592,2,2,2,2,4,4,4,5,5,5,5,5,5,3,0,0,1
8227,2,1,51,2,2,402,2,4,2,2,2,5,4,2,2,2,2,4,2,5,0,0,0
66048,1,1,44,1,1,2234,3,1,2,1,1,4,3,3,3,3,3,1,3,2,0,0,0
15084,1,1,39,1,1,239,2,2,2,2,5,2,5,5,5,5,5,1,5,1,5,0,1
62280,1,1,53,1,1,1624,5,5,5,5,4,4,5,5,5,5,5,5,5,3,55,4,1
72988,2,0,20,1,2,1096,1,1,1,2,1,1,1,1,2,2,3,3,5,1,0,0,0
18432,1,1,55,1,1,3365,5,5,5,5,4,5,5,5,5,5,4,5,5,3,0,0,1
20776,2,0,22,1,2,457,4,4,4,4,3,4,3,3,2,4,4,4,5,3,0,0,1
62103,1,1,7,2,1,2565,5,4,5,4,5,5,5,5,3,4,4,1,4,5,0,0,1
118430,1,1,48,1,1,1962,4,4,4,4,3,5,5,4,4,4,4,4,4,3,0,0,1
17546,2,0,16,1,2,908,1,1,1,2,4,1,4,4,5,3,1,2,1,4,0,1,0
125935,1,1,45,2,2,951,2,1,2,4,5,2,5,5,2,5,3,3,3,5,0,0,0
70048,1,1,64,2,2,583,3,5,3,1,2,3,5,2,4,5,5,5,4,2,0,0,0
110193,1,1,48,2,2,1056,1,1,1,3,3,1,2,3,2,4,3,4,2,3,5,0,0
85589,1,0,37,1,2,259,1,1,2,3,1,2,1,1,2,1,4,4,4,1,21,6,0
128628,2,0,24,1,2,554,0,0,0,4,5,0,5,5,1,5,1,1,3,5,0,0,1
31171,1,1,13,2,2,604,1,5,1,2,2,1,2,2,5,3,4,3,4,2,0,0,0
36933,1,1,51,1,2,467,2,5,5,5,2,2,2,2,1,1,4,4,3,2,0,5,0
89502,1,1,37,2,2,655,4,4,4,4,1,4,1,1,4,3,2,1,4,1,0,0,0
35270,2,1,45,1,2,1005,2,1,3,3,3,3,3,2,2,2,2,2,2,1,57,6,0
2831,2,0,40,1,1,409,2,2,2,3,5,2,5,5,1,2,4,3,3,5,108,1.4,0
123034,1,1,43,1,1,3237,1,1,1,1,5,5,5,5,5,5,5,3,5,4,11,1,1
52700,2,1,51,2,3,119,3,1,3,2,1,3,2,1,1,3,1,4,1,4,1,0,0
43765,2,1,41,1,1,3650,3,2,2,2,5,2,2,3,3,3,3,3,3,1,0,0,0
60462,1,1,57,1,1,862,3,2,2,2,4,3,3,3,3,3,3,3,3,4,3,8,0
25849,2,1,33,1,1,3493,3,4,4,4,3,3,4,3,3,3,3,3,3,3,2,0,0
62129,1,1,40,1,1,2454,3,3,3,3,4,4,4,5,5,5,5,5,5,5,0,0,1
74183,2,1,48,2,2,641,2,4,2,1,4,4,5,1,1,2,2,3,1,3,0,0,0
121858,1,0,58,1,1,366,1,1,1,4,5,1,5,5,2,3,4,1,3,5,0,0,0
103565,2,1,48,1,1,2914,5,5,5,5,2,5,5,4,4,4,4,3,4,4,0,0,1
52994,2,1,41,1,1,1208,2,2,2,2,5,1,2,2,2,2,2,5,2,5,0,0,1
128916,1,0,27,1,1,414,2,2,2,1,1,2,1,1,3,5,5,4,5,1,0,0,0
108954,2,1,60,1,1,655,1,1,1,1,5,4,4,5,5,5,5,3,5,5,15,0,1
5079,1,0,25,1,1,223,4,3,5,4,4,5,4,4,1,1,3,1,3,4,23,2,0
93495,2,0,22,1,2,1107,3,3,3,3,3,3,3,3,3,3,5,4,5,3,7,2,0
11695,1,0,36,1,1,395,1,1,1,2,1,2,3,5,4,4,5,3,4,3,141,1.7,0
103987,2,1,60,1,1,1334,5,5,5,5,3,5,4,5,5,5,5,4,5,3,0,0,1
941,2,1,45,1,1,1749,2,5,5,5,5,4,4,2,2,2,2,3,2,3,0,0,0
23667,2,1,40,1,1,1710,1,1,1,1,4,2,5,5,5,5,5,5,5,1,0,0,1
86553,2,0,25,1,3,853,1,1,1,4,4,1,4,4,3,2,4,3,3,4,0,0,0
89890,1,1,22,1,1,1501,2,5,2,5,2,3,2,2,2,3,3,4,4,2,12,5,0
76695,2,1,26,2,2,547,2,3,2,4,1,2,1,1,2,5,4,2,3,1,0,0,0
127278,2,1,24,2,2,1107,3,5,4,3,3,4,3,3,3,5,5,3,4,3,0,0,0
98306,2,1,35,1,1,1565,1,1,1,1,2,5,4,4,4,4,4,4,4,3,31,4,1
75890,1,1,60,1,1,1999,4,4,4,4,4,4,5,4,4,4,4,4,4,5,0,0,1
59361,1,1,58,1,1,2615,2,4,2,2,1,2,4,2,2,2,2,4,2,4,0,0,0
119695,2,1,46,1,1,1303,4,4,3,4,3,5,4,5,5,5,5,5,5,3,0,0,1
54587,1,1,54,1,1,3180,5,5,5,5,3,4,5,5,5,5,5,4,5,5,41,2,1
36864,1,1,19,1,1,273,4,4,4,4,4,4,4,4,1,1,3,2,5,4,0,0,1
22428,2,1,34,2,2,143,2,5,2,4,5,2,5,5,3,5,1,5,4,5,0,0,0
127194,2,1,42,1,1,3919,5,5,5,5,4,4,5,4,4,4,4,5,4,3,0,0,1
52595,2,1,35,1,1,119,2,3,3,3,2,2,2,3,3,2,2,1,3,2,0,1,0
2666,2,0,38,1,1,597,5,5,5,5,5,5,5,5,5,4,4,4,5,5,0,0,1
105613,1,0,36,1,1,787,2,2,2,5,2,2,2,2,3,3,5,3,5,2,0,0,0
58428,1,1,52,1,1,3562,3,1,4,1,4,3,3,3,3,3,3,3,3,3,5,1,0
49142,1,1,39,1,1,1909,5,5,5,5,4,2,5,5,5,5,5,4,5,3,0,0,1
108525,1,1,50,2,1,649,1,2,2,4,1,4,4,4,4,2,4,2,4,2,0,0,0
81827,1,1,57,2,2,1310,2,5,2,4,3,2,3,3,5,3,3,5,4,3,3,0,0
13788,2,1,44,2,2,925,3,4,3,2,2,5,5,4,4,3,4,4,4,4,16,1,0
54412,1,1,67,1,1,3034,0,0,0,5,5,1,3,3,3,5,5,2,3,1,0,0,1
128374,2,1,55,1,1,304,0,0,0,4,4,4,5,1,1,1,1,4,1,5,0,0,1
116853,1,1,48,1,1,3616,5,5,2,5,2,5,4,3,3,3,3,3,3,3,0,0,1
117350,1,1,32,1,1,296,4,4,4,4,5,5,5,5,4,2,4,4,4,5,0,0,1
111433,2,1,47,2,3,896,3,5,3,1,3,5,5,1,1,3,1,4,1,4,0,5,0
12709,1,1,24,1,1,721,3,4,4,4,3,3,3,3,1,3,4,1,3,3,0,0,0
5609,2,1,55,1,1,3496,5,5,3,5,5,4,4,4,4,4,4,3,4,5,5,0,1
2373,1,1,45,1,1,604,5,5,5,5,5,5,5,2,2,2,2,5,2,3,32,5,1
15963,2,1,44,2,2,528,2,5,2,3,2,5,4,5,5,2,5,3,5,3,0,0,0
101568,2,1,26,2,3,345,2,3,2,4,3,2,3,3,3,5,4,3,4,3,32,1,0
48195,1,0,17,1,2,391,3,4,3,4,4,3,4,4,3,3,3,2,4,4,1,3,0
17549,2,0,42,1,2,970,3,2,2,4,2,2,4,2,4,5,4,1,3,2,0,0,0
47786,1,1,27,1,1,3374,4,4,4,4,4,4,4,4,4,5,5,1,5,4,0,0,1
77789,2,1,18,2,2,731,4,4,4,4,1,4,1,1,1,4,3,4,3,1,0,0,0
57375,1,1,32,1,3,414,3,3,4,3,3,3,3,3,4,2,4,2,3,3,5,9,0
21348,2,1,34,1,1,3187,1,2,2,2,5,4,3,1,1,1,1,1,1,1,0,0,0
3934,2,1,45,1,1,765,2,4,3,4,2,4,4,2,2,2,2,3,2,3,0,1,0
40667,2,1,62,1,1,590,4,5,5,5,3,2,3,4,4,4,4,2,4,4,36,4,0
36913,2,0,19,1,2,740,3,3,3,3,3,3,3,3,5,3,1,4,5,3,0,0,0
112559,1,1,66,2,3,948,2,2,2,4,5,2,5,5,3,5,3,3,4,5,0,0,0
108598,1,1,48,1,1,2941,4,1,1,1,3,3,3,4,4,4,4,4,4,4,10,4,0
82585,2,1,54,1,1,3055,2,2,2,2,4,4,5,4,4,4,4,4,4,5,0,0,1
112494,2,1,53,2,2,957,3,4,3,3,4,4,5,5,5,3,5,3,5,3,0,1,0
32854,2,1,44,2,2,216,4,3,4,3,1,3,2,5,5,4,5,3,5,3,0,2,1
123465,2,1,34,1,1,2077,2,2,2,2,2,5,4,4,4,4,4,3,4,5,6,0,1
13233,2,1,33,1,1,1604,5,5,5,5,1,2,3,5,5,5,5,4,5,2,0,0,1
3716,2,1,24,2,2,431,5,4,5,1,1,5,1,1,5,4,4,4,4,1,0,0,1
5331,2,1,43,1,1,1916,2,2,2,2,2,4,4,4,4,4,4,5,4,5,17,0,1
122494,2,1,58,1,1,2235,3,3,3,3,2,5,5,2,2,2,2,3,2,5,0,0,1
36801,1,1,9,2,2,2611,3,3,3,3,3,4,4,1,4,3,5,4,4,4,0,0,0
58334,2,1,43,1,1,1899,3,3,3,3,2,5,4,4,4,4,4,5,4,5,0,0,1
31634,2,1,30,1,1,3325,2,2,2,2,5,4,5,5,5,1,1,4,3,5,2,9,1
287,1,1,55,1,1,3433,5,5,5,5,5,4,5,5,5,4,5,4,5,4,0,0,1
59620,2,1,30,1,1,965,5,3,3,3,5,4,5,5,4,4,3,2,4,5,39,2,0
77880,2,1,53,1,1,1512,2,2,2,2,4,2,1,2,2,2,2,4,2,1,0,0,0
54420,1,1,11,2,2,305,2,5,2,2,2,2,2,2,3,4,5,3,5,2,9,1,0
92547,1,1,63,2,2,1892,1,5,1,4,2,1,2,2,2,3,4,3,5,2,9,3,0
3624,2,1,42,2,1,427,3,3,3,3,4,2,4,5,5,3,5,3,5,3,0,0,0
122495,2,1,33,1,1,930,2,2,2,2,2,4,5,4,4,4,4,4,4,5,0,0,1
107678,1,1,43,1,2,251,4,4,1,1,5,4,5,5,3,1,3,2,3,5,0,0,0
94878,1,1,39,1,2,248,3,4,5,4,3,3,3,3,3,4,4,1,4,3,2,8,0
9293,1,1,27,2,2,1201,4,5,4,4,4,4,2,4,2,1,4,4,1,4,15,3,0
4066,2,1,21,2,2,479,3,3,3,4,1,3,1,1,4,3,3,3,4,1,39,5,0
87673,2,1,46,1,2,591,2,4,4,4,1,3,3,2,2,2,2,1,2,2,46,3,0
93183,2,1,46,1,1,1773,5,5,5,5,4,5,4,5,5,5,5,3,5,4,2,0,1
60158,1,1,46,2,2,1182,1,4,1,4,1,1,1,1,4,1,4,3,3,1,2,0,0
103445,2,1,39,1,1,448,5,5,5,5,2,4,4,4,4,4,4,3,4,5,15,0,1
36152,2,1,48,2,2,818,3,3,3,2,2,5,4,1,1,3,1,1,1,4,0,1,0
12996,2,1,60,1,1,1893,1,1,1,1,4,5,4,4,4,4,4,3,4,4,82,6,1
20466,1,1,60,2,2,84,0,1,0,3,3,0,3,3,4,1,3,2,4,3,0,0,1
35861,2,1,45,2,2,1065,4,2,4,3,1,4,3,3,3,4,3,1,3,4,0,3,0
824,2,1,54,1,1,2538,0,0,0,1,4,5,4,4,4,4,4,3,4,3,0,1,1
109759,2,1,18,2,3,587,1,4,1,1,5,1,5,5,4,2,4,5,5,5,0,0,0
30131,1,1,20,2,2,95,3,4,3,3,4,3,4,4,2,4,2,1,2,4,0,0,0
126762,1,1,54,2,2,2402,1,2,1,4,4,1,4,4,4,5,4,1,3,4,42,2,0
15249,1,1,19,2,2,445,4,4,2,3,2,2,2,2,1,5,3,1,3,2,2,0,1
91154,1,1,12,2,2,271,4,0,4,4,3,4,3,3,4,2,2,1,4,3,40,3,0
69319,1,1,57,1,1,3068,2,2,2,2,4,4,4,3,3,4,3,5,3,3,0,0,1
115024,2,1,53,1,1,337,1,1,1,1,3,5,4,5,5,5,5,3,5,5,32,8,1
39352,1,1,35,2,1,896,4,5,4,1,3,5,4,5,5,4,3,5,5,4,0,0,1
66103,2,1,56,1,1,2607,2,2,2,2,4,4,4,5,5,5,5,4,5,3,0,0,1
33492,1,1,50,2,2,2496,3,5,3,4,1,3,3,1,5,3,3,3,5,1,4,0,0
34435,2,1,52,1,1,2422,5,5,5,5,5,4,4,4,5,5,4,4,5,4,25,2,1
50538,1,1,67,2,2,156,1,4,1,3,4,1,4,4,3,5,4,5,4,4,3,0,0
24710,2,1,38,1,3,397,4,2,2,2,4,4,4,4,3,4,4,3,1,4,56,7,1
57303,1,1,10,2,1,236,4,5,4,4,3,4,3,3,5,2,5,3,5,3,0,0,1
95617,2,1,55,1,2,484,4,1,1,1,2,3,3,4,4,4,4,3,4,3,4,0,1
54964,2,0,48,1,1,1635,2,3,3,3,1,2,1,1,3,4,5,3,4,1,0,1,0
120090,2,1,22,1,3,683,4,3,3,3,4,3,2,4,4,4,2,2,2,4,0,5,0
51739,2,1,38,2,2,598,2,0,2,3,4,2,4,4,3,5,4,3,4,4,0,0,0
8838,1,1,59,1,3,122,3,5,5,5,3,3,3,3,3,5,2,1,1,3,0,0,0
1149,2,1,63,2,2,282,1,5,1,4,3,4,4,4,4,1,4,3,4,4,35,2,0
1905,2,1,56,1,1,383,1,1,1,1,3,4,5,5,5,5,5,5,5,3,0,0,1
87138,1,1,28,1,3,594,2,4,4,4,2,2,2,2,4,1,4,4,4,2,5,8,0
16749,2,1,27,1,2,569,4,4,4,4,4,4,4,4,1,3,2,2,2,4,0,0,1
7433,2,1,12,2,2,552,2,5,2,3,3,2,3,3,5,4,5,3,5,3,0,7,0
126379,2,1,17,2,2,631,2,5,2,2,1,2,1,1,4,5,5,5,5,1,101,1.8,0
100889,1,1,42,1,1,377,5,5,5,5,2,5,5,3,3,3,3,3,3,3,29,2,1
8988,1,1,63,2,2,799,3,3,3,4,3,3,3,3,4,5,3,2,4,3,0,0,0
120467,1,1,44,2,2,449,3,5,3,1,2,3,2,2,4,4,4,3,5,2,4,0,0
77148,1,0,30,1,1,1865,3,3,3,3,3,3,3,3,4,2,4,3,4,3,0,0,0
63726,2,1,43,1,1,3083,2,2,2,2,2,3,1,5,5,5,5,3,5,2,0,0,1
48261,2,1,53,2,2,414,1,2,1,4,1,3,4,3,3,1,4,4,3,3,0,0,0
42700,2,1,24,2,2,516,1,4,4,1,5,4,5,5,5,5,4,3,4,5,0,0,0
110206,2,1,53,1,1,3666,4,4,4,4,2,5,5,5,5,5,5,3,5,5,3,0,1
39727,1,1,34,1,2,298,4,2,2,2,4,4,4,4,1,4,4,2,3,4,0,0,1
93982,1,1,11,1,1,1218,2,4,4,4,2,2,2,2,2,3,4,1,3,2,0,2,0
116272,1,1,8,2,2,325,1,1,1,4,3,1,3,3,3,5,3,2,4,3,28,2,0
68504,1,1,64,2,2,1303,4,5,5,1,1,5,1,1,3,4,5,3,5,1,18,6,0
24598,1,1,42,1,2,526,4,1,1,1,4,4,4,4,3,1,1,5,1,4,0,0,1
107923,2,1,42,1,1,611,4,4,4,4,4,4,5,4,4,4,4,5,4,5,0,0,1
5013,1,1,54,2,2,502,3,5,3,2,2,3,2,2,4,2,5,3,4,2,0,2,0
100681,2,1,24,1,1,2782,3,3,3,3,3,3,3,3,1,4,4,3,3,3,0,0,0
89641,2,1,38,1,1,950,2,1,1,1,2,2,3,2,2,2,2,4,2,2,0,0,0
95098,1,1,39,2,2,239,3,4,3,3,4,3,4,4,3,3,4,3,4,4,0,0,0
5289,1,1,59,2,2,351,4,3,4,4,1,4,1,1,1,5,4,2,4,1,0,0,1
87496,1,0,24,1,2,321,4,0,3,3,2,3,2,2,4,5,5,5,4,2,0,0,1
5866,1,1,33,1,1,1822,2,2,2,2,5,4,5,5,4,3,4,5,5,5,0,0,1
100204,1,1,56,1,1,2702,3,3,3,3,4,4,4,4,4,5,4,4,4,5,0,0,1
95656,1,1,44,1,1,1514,3,4,4,4,3,3,4,3,3,3,3,3,3,4,24,6,0
17776,1,0,23,1,1,1075,5,0,5,5,5,5,3,5,3,4,2,3,4,5,0,0,1
91525,2,1,57,2,1,680,3,4,3,3,3,4,4,3,3,3,4,5,3,5,12,1,0
107543,1,1,48,1,1,1680,4,4,4,4,4,4,4,3,3,3,3,4,3,5,51,2,1
21139,1,1,26,2,2,106,1,3,1,3,4,1,4,4,4,5,4,4,4,4,0,0,0
62702,1,1,32,1,1,2399,3,3,3,3,5,5,5,5,3,2,3,4,5,5,0,0,1
89590,1,1,48,1,1,1847,4,4,4,4,4,5,4,4,4,4,4,5,4,5,4,0,1
56778,1,1,13,2,3,937,1,3,1,2,2,1,2,2,3,1,1,5,3,2,0,2,0
67268,1,1,68,2,2,1119,2,5,2,4,2,2,2,2,3,3,5,5,4,2,0,1,0
37819,2,1,21,1,1,2579,2,2,2,2,4,4,4,4,3,4,4,4,4,4,52,5,1
52547,2,1,63,1,2,160,5,3,3,3,4,5,1,5,5,5,5,2,5,4,0,5,1
89763,1,1,39,2,2,944,3,4,3,4,3,3,3,3,3,4,3,2,4,3,0,0,0
29947,2,1,50,1,1,95,1,5,5,5,3,3,2,2,2,2,1,1,2,3,0,,0
84323,2,1,41,1,1,591,3,3,3,3,4,4,4,4,2,5,5,4,5,4,130,1.1,1
80037,2,1,18,2,2,1035,3,4,3,5,3,4,4,4,5,4,5,4,5,4,113,1.4,0
106244,1,1,57,1,1,1167,3,3,3,3,4,4,4,5,5,5,5,5,5,3,0,0,1
112959,2,1,62,2,2,1164,1,4,1,1,4,4,5,4,4,1,4,5,4,5,29,2,0
25066,1,1,67,2,2,594,2,5,2,3,4,2,4,4,4,5,3,1,4,4,0,0,0
52413,1,1,24,2,2,370,3,0,3,4,5,3,5,5,5,2,4,4,4,5,2,8,0
105976,2,1,43,2,2,2295,1,5,1,4,3,5,4,5,5,1,5,5,5,4,4,1,0
21729,2,1,52,1,2,563,5,4,2,4,5,2,4,4,4,5,4,4,4,1,0,0,1
64605,1,1,51,1,1,190,2,2,2,2,2,4,4,4,4,4,4,5,4,3,11,1,1
125491,2,1,28,2,3,2845,4,1,4,4,1,4,1,1,4,5,3,4,4,1,0,0,0
89625,1,1,56,1,2,1089,2,3,3,3,2,2,2,2,3,4,3,1,3,2,0,0,0
123377,1,1,69,2,2,644,2,4,2,2,5,2,5,5,3,5,5,5,5,5,25,1,0
126530,2,1,52,1,1,2572,5,5,5,5,2,5,5,5,5,5,5,4,5,3,0,0,1
100386,1,1,66,2,2,1034,3,4,2,2,2,2,2,2,4,2,5,3,5,2,22,9,0
111795,2,0,33,1,1,349,3,3,3,4,5,3,5,5,3,4,4,5,4,5,0,0,0
81800,1,1,57,1,1,1310,2,2,2,2,4,5,4,4,4,4,4,4,4,4,0,0,1
126139,1,1,27,1,1,3014,2,2,2,2,2,3,2,2,4,2,4,1,3,2,0,0,0
56058,1,1,20,2,2,2475,3,4,3,4,3,4,4,4,3,5,4,4,3,4,0,0,0
93245,1,1,48,1,1,689,3,5,2,5,2,3,3,3,3,3,3,4,3,2,53,3,0
22920,2,1,45,1,1,489,2,2,2,2,2,5,4,5,5,4,5,5,5,4,0,0,1
76276,1,1,25,1,1,1927,2,1,1,1,2,2,2,2,1,2,3,3,4,2,0,4,0
